=== Power OFF Transition Analysis ===

ON State Median Voltage: 62056
ON State Standard Deviation: 479.1
Voltage Range: 889 to 62827
Transition detected at: 5.56 seconds

Raw Data:
Timestamp,Elapsed,Voltage
2025-05-16 17:27:37.979,0.00,62827
2025-05-16 17:27:38.081,0.10,62827
2025-05-16 17:27:38.183,0.21,62056
2025-05-16 17:27:38.284,0.31,62056
2025-05-16 17:27:38.386,0.41,62313
2025-05-16 17:27:38.488,0.51,62056
2025-05-16 17:27:38.590,0.61,61799
2025-05-16 17:27:38.692,0.72,61799
2025-05-16 17:27:38.801,0.82,61285
2025-05-16 17:27:38.909,0.93,62570
2025-05-16 17:27:39.017,1.04,61285
2025-05-16 17:27:39.119,1.14,61542
2025-05-16 17:27:39.220,1.24,62313
2025-05-16 17:27:39.323,1.35,62313
2025-05-16 17:27:39.424,1.45,62570
2025-05-16 17:27:39.526,1.55,62056
2025-05-16 17:27:39.629,1.65,62313
2025-05-16 17:27:39.737,1.76,61542
2025-05-16 17:27:39.845,1.87,61542
2025-05-16 17:27:39.947,1.97,62056
2025-05-16 17:27:40.048,2.07,62056
2025-05-16 17:27:40.150,2.17,62056
2025-05-16 17:27:40.252,2.28,62827
2025-05-16 17:27:40.354,2.38,62570
2025-05-16 17:27:40.456,2.48,61799
2025-05-16 17:27:40.558,2.58,62827
2025-05-16 17:27:40.667,2.69,61542
2025-05-16 17:27:40.768,2.79,61542
2025-05-16 17:27:40.870,2.89,62827
2025-05-16 17:27:40.972,3.00,61542
2025-05-16 17:27:41.081,3.10,61542
2025-05-16 17:27:41.189,3.21,61799
2025-05-16 17:27:41.290,3.31,61285
2025-05-16 17:27:41.392,3.42,62827
2025-05-16 17:27:41.494,3.52,61542
2025-05-16 17:27:41.597,3.62,62313
2025-05-16 17:27:41.698,3.72,62570
2025-05-16 17:27:41.800,3.82,62827
2025-05-16 17:27:41.902,3.93,61799
2025-05-16 17:27:42.004,4.03,62313
2025-05-16 17:27:42.106,4.13,62313
2025-05-16 17:27:42.208,4.23,61542
2025-05-16 17:27:42.310,4.33,62313
2025-05-16 17:27:42.419,4.44,61542
2025-05-16 17:27:42.520,4.54,62313
2025-05-16 17:27:42.622,4.65,62056
2025-05-16 17:27:42.725,4.75,61799
2025-05-16 17:27:42.826,4.85,62827
2025-05-16 17:27:42.928,4.95,62570
2025-05-16 17:27:43.030,5.05,62827
2025-05-16 17:27:43.132,5.16,62313
2025-05-16 17:27:43.235,5.26,61542
2025-05-16 17:27:43.337,5.36,61542
2025-05-16 17:27:43.439,5.46,58972
2025-05-16 17:27:43.540,5.56,55117
2025-05-16 17:27:43.649,5.67,52547
2025-05-16 17:27:43.751,5.77,48949
2025-05-16 17:27:43.853,5.88,45351
2025-05-16 17:27:43.955,5.98,41239
2025-05-16 17:27:44.056,6.08,37898
2025-05-16 17:27:44.158,6.18,34556
2025-05-16 17:27:44.267,6.29,31215
2025-05-16 17:27:44.368,6.39,26075
2025-05-16 17:27:44.471,6.49,21706
2025-05-16 17:27:44.579,6.60,17594
2025-05-16 17:27:44.681,6.70,15024
2025-05-16 17:27:44.782,6.81,13482
2025-05-16 17:27:44.884,6.91,12197
2025-05-16 17:27:44.986,7.01,10655
2025-05-16 17:27:45.089,7.11,9627
2025-05-16 17:27:45.190,7.21,8856
2025-05-16 17:27:45.292,7.32,7828
2025-05-16 17:27:45.394,7.42,7057
2025-05-16 17:27:45.503,7.53,6543
2025-05-16 17:27:45.611,7.63,6286
2025-05-16 17:27:45.713,7.74,6029
2025-05-16 17:27:45.815,7.84,6029
2025-05-16 17:27:45.917,7.94,5772
2025-05-16 17:27:46.025,8.05,5772
2025-05-16 17:27:46.126,8.15,5515
2025-05-16 17:27:46.228,8.25,5515
2025-05-16 17:27:46.330,8.35,5515
2025-05-16 17:27:46.432,8.46,5258
2025-05-16 17:27:46.534,8.56,5258
2025-05-16 17:27:46.636,8.66,5258
2025-05-16 17:27:46.738,8.76,5258
2025-05-16 17:27:46.840,8.86,5001
2025-05-16 17:27:46.942,8.97,5001
2025-05-16 17:27:47.044,9.07,5001
2025-05-16 17:27:47.147,9.17,5001
2025-05-16 17:27:47.255,9.28,4744
2025-05-16 17:27:47.363,9.39,4744
2025-05-16 17:27:47.464,9.49,5001
2025-05-16 17:27:47.566,9.59,4744
2025-05-16 17:27:47.668,9.69,4744
2025-05-16 17:27:47.770,9.79,4744
2025-05-16 17:27:47.872,9.90,4744
2025-05-16 17:27:47.974,10.00,4744
2025-05-16 17:27:48.076,10.10,4744
2025-05-16 17:27:48.178,10.20,4487
2025-05-16 17:27:48.287,10.31,4487
2025-05-16 17:27:48.394,10.42,4487
2025-05-16 17:27:48.497,10.52,4487
2025-05-16 17:27:48.598,10.62,4487
2025-05-16 17:27:48.700,10.72,4230
2025-05-16 17:27:48.802,10.83,4487
2025-05-16 17:27:48.911,10.93,4487
2025-05-16 17:27:49.019,11.04,4230
2025-05-16 17:27:49.127,11.15,4487
2025-05-16 17:27:49.235,11.26,4487
2025-05-16 17:27:49.336,11.36,4487
2025-05-16 17:27:49.438,11.46,4230
2025-05-16 17:27:49.540,11.56,4230
2025-05-16 17:27:49.642,11.67,4487
2025-05-16 17:27:49.744,11.77,4230
2025-05-16 17:27:49.847,11.87,4230
2025-05-16 17:27:49.948,11.97,4230
2025-05-16 17:27:50.050,12.07,4230
2025-05-16 17:27:50.152,12.18,3973
2025-05-16 17:27:50.254,12.28,4230
2025-05-16 17:27:50.356,12.38,4230
2025-05-16 17:27:50.458,12.48,4230
2025-05-16 17:27:50.560,12.58,3973
2025-05-16 17:27:50.662,12.69,4230
2025-05-16 17:27:50.764,12.79,3973
2025-05-16 17:27:50.866,12.89,3973
2025-05-16 17:27:50.968,12.99,3973
2025-05-16 17:27:51.070,13.09,3973
2025-05-16 17:27:51.172,13.20,3973
2025-05-16 17:27:51.274,13.30,3973
2025-05-16 17:27:51.377,13.40,3973
2025-05-16 17:27:51.485,13.51,3716
2025-05-16 17:27:51.586,13.61,3716
2025-05-16 17:27:51.688,13.71,3716
2025-05-16 17:27:51.797,13.82,3716
2025-05-16 17:27:51.898,13.92,3973
2025-05-16 17:27:52.000,14.02,3716
2025-05-16 17:27:52.102,14.13,3716
2025-05-16 17:27:52.204,14.23,3716
2025-05-16 17:27:52.306,14.33,3716
2025-05-16 17:27:52.415,14.44,3716
2025-05-16 17:27:52.523,14.55,3716
2025-05-16 17:27:52.624,14.65,3716
2025-05-16 17:27:52.726,14.75,3716
2025-05-16 17:27:52.828,14.85,3716
2025-05-16 17:27:52.930,14.95,3716
2025-05-16 17:27:53.032,15.06,3716
2025-05-16 17:27:53.134,15.16,3459
2025-05-16 17:27:53.236,15.26,3716
2025-05-16 17:27:53.345,15.37,3459
2025-05-16 17:27:53.452,15.48,3716
2025-05-16 17:27:53.561,15.58,3459
2025-05-16 17:27:53.669,15.69,3716
2025-05-16 17:27:53.770,15.79,3459
2025-05-16 17:27:53.878,15.90,3459
2025-05-16 17:27:53.986,16.01,3459
2025-05-16 17:27:54.088,16.11,3459
2025-05-16 17:27:54.197,16.22,3459
2025-05-16 17:27:54.298,16.32,3459
2025-05-16 17:27:54.400,16.42,3459
2025-05-16 17:27:54.502,16.53,3459
2025-05-16 17:27:54.604,16.63,3459
2025-05-16 17:27:54.706,16.73,3716
2025-05-16 17:27:54.808,16.83,3459
2025-05-16 17:27:54.910,16.93,3459
2025-05-16 17:27:55.019,17.04,3459
2025-05-16 17:27:55.120,17.14,3459
2025-05-16 17:27:55.228,17.25,3459
2025-05-16 17:27:55.330,17.35,3459
2025-05-16 17:27:55.432,17.46,3459
2025-05-16 17:27:55.534,17.56,3202
2025-05-16 17:27:55.636,17.66,3459
2025-05-16 17:27:55.738,17.76,3459
2025-05-16 17:27:55.847,17.87,3459
2025-05-16 17:27:55.955,17.98,3202
2025-05-16 17:27:56.063,18.09,3459
2025-05-16 17:27:56.171,18.19,3459
2025-05-16 17:27:56.272,18.30,3459
2025-05-16 17:27:56.374,18.40,3202
2025-05-16 17:27:56.476,18.50,3459
2025-05-16 17:27:56.585,18.61,3459
2025-05-16 17:27:56.693,18.72,3202
2025-05-16 17:27:56.794,18.82,3202
2025-05-16 17:27:56.903,18.93,3202
2025-05-16 17:27:57.004,19.03,3202
2025-05-16 17:27:57.112,19.14,3202
2025-05-16 17:27:57.214,19.24,3459
2025-05-16 17:27:57.323,19.35,3202
2025-05-16 17:27:57.430,19.45,3202
2025-05-16 17:27:57.532,19.56,3202
2025-05-16 17:27:57.634,19.66,3202
2025-05-16 17:27:57.736,19.76,3202
2025-05-16 17:27:57.838,19.86,3202
2025-05-16 17:27:57.940,19.96,3202
2025-05-16 17:27:58.042,20.07,3202
2025-05-16 17:27:58.144,20.17,3202
2025-05-16 17:27:58.246,20.27,3202
2025-05-16 17:27:58.355,20.38,3202
2025-05-16 17:27:58.456,20.48,3202
2025-05-16 17:27:58.558,20.58,3202
2025-05-16 17:27:58.660,20.68,2945
2025-05-16 17:27:58.762,20.79,3202
2025-05-16 17:27:58.864,20.89,3202
2025-05-16 17:27:58.966,20.99,3202
2025-05-16 17:27:59.068,21.09,3459
2025-05-16 17:27:59.170,21.19,3202
2025-05-16 17:27:59.272,21.30,3202
2025-05-16 17:27:59.375,21.40,3202
2025-05-16 17:27:59.483,21.51,3202
2025-05-16 17:27:59.591,21.61,3202
2025-05-16 17:27:59.692,21.72,3202
2025-05-16 17:27:59.794,21.82,3202
2025-05-16 17:27:59.896,21.92,3202
2025-05-16 17:27:59.998,22.02,3202
2025-05-16 17:28:00.100,22.12,3202
2025-05-16 17:28:00.202,22.23,2945
2025-05-16 17:28:00.305,22.33,3202
2025-05-16 17:28:00.406,22.43,3202
2025-05-16 17:28:00.508,22.53,3202
2025-05-16 17:28:00.610,22.63,2945
2025-05-16 17:28:00.712,22.74,3202
2025-05-16 17:28:00.821,22.84,3202
2025-05-16 17:28:00.922,22.95,3202
2025-05-16 17:28:01.024,23.05,3202
2025-05-16 17:28:01.126,23.15,2945
2025-05-16 17:28:01.228,23.25,2945
2025-05-16 17:28:01.330,23.35,3202
2025-05-16 17:28:01.432,23.46,2945
2025-05-16 17:28:01.534,23.56,2945
2025-05-16 17:28:01.636,23.66,3202
2025-05-16 17:28:01.738,23.76,3202
2025-05-16 17:28:01.840,23.86,2945
2025-05-16 17:28:01.942,23.97,2945
2025-05-16 17:28:02.044,24.07,2945
2025-05-16 17:28:02.152,24.18,2945
2025-05-16 17:28:02.254,24.28,2945
2025-05-16 17:28:02.356,24.38,2945
2025-05-16 17:28:02.458,24.48,2945
2025-05-16 17:28:02.560,24.58,3202
2025-05-16 17:28:02.662,24.69,2945
2025-05-16 17:28:02.764,24.79,2945
2025-05-16 17:28:02.866,24.89,2945
2025-05-16 17:28:02.968,24.99,2945
2025-05-16 17:28:03.070,25.09,2945
2025-05-16 17:28:03.179,25.20,2945
2025-05-16 17:28:03.280,25.30,2945
2025-05-16 17:28:03.382,25.41,2945
2025-05-16 17:28:03.484,25.51,2945
2025-05-16 17:28:03.586,25.61,2945
2025-05-16 17:28:03.688,25.71,2945
2025-05-16 17:28:03.790,25.81,2945
2025-05-16 17:28:03.892,25.92,2945
2025-05-16 17:28:03.994,26.02,2688
2025-05-16 17:28:04.096,26.12,2945
2025-05-16 17:28:04.205,26.23,2945
2025-05-16 17:28:04.313,26.34,2945
2025-05-16 17:28:04.421,26.44,2945
2025-05-16 17:28:04.522,26.55,2945
2025-05-16 17:28:04.624,26.65,2945
2025-05-16 17:28:04.726,26.75,2688
2025-05-16 17:28:04.828,26.85,2688
2025-05-16 17:28:04.930,26.95,2688
2025-05-16 17:28:05.032,27.06,2945
2025-05-16 17:28:05.134,27.16,2945
2025-05-16 17:28:05.236,27.26,2945
2025-05-16 17:28:05.345,27.37,2945
2025-05-16 17:28:05.452,27.48,2688
2025-05-16 17:28:05.561,27.58,2945
2025-05-16 17:28:05.669,27.69,2945
2025-05-16 17:28:05.777,27.80,2945
2025-05-16 17:28:05.885,27.91,2688
2025-05-16 17:28:05.993,28.02,2945
2025-05-16 17:28:06.101,28.12,2688
2025-05-16 17:28:06.202,28.23,2945
2025-05-16 17:28:06.311,28.33,2688
2025-05-16 17:28:06.413,28.44,2945
2025-05-16 17:28:06.514,28.54,2688
2025-05-16 17:28:06.616,28.64,2688
2025-05-16 17:28:06.718,28.74,2688
2025-05-16 17:28:06.820,28.84,2945
2025-05-16 17:28:06.922,28.95,2945
2025-05-16 17:28:07.031,29.05,2688
2025-05-16 17:28:07.132,29.16,2688
2025-05-16 17:28:07.234,29.26,2688
2025-05-16 17:28:07.336,29.36,2688
2025-05-16 17:28:07.438,29.46,2688
2025-05-16 17:28:07.540,29.56,2945
2025-05-16 17:28:07.649,29.67,2945
2025-05-16 17:28:07.750,29.77,2688
2025-05-16 17:28:07.852,29.88,2688
2025-05-16 17:28:07.954,29.98,2945
2025-05-16 17:28:08.056,30.08,2688
2025-05-16 17:28:08.158,30.18,2688
2025-05-16 17:28:08.260,30.28,2688
2025-05-16 17:28:08.362,30.39,2688
2025-05-16 17:28:08.464,30.49,2688
2025-05-16 17:28:08.566,30.59,2688
2025-05-16 17:28:08.675,30.70,2688
2025-05-16 17:28:08.783,30.81,2688
2025-05-16 17:28:08.884,30.91,2688
2025-05-16 17:28:08.986,31.01,2688
2025-05-16 17:28:09.088,31.11,2688
2025-05-16 17:28:09.190,31.21,2688
2025-05-16 17:28:09.292,31.32,2945
2025-05-16 17:28:09.394,31.42,2688
2025-05-16 17:28:09.496,31.52,2688
2025-05-16 17:28:09.598,31.62,2688
2025-05-16 17:28:09.700,31.72,2688
2025-05-16 17:28:09.809,31.83,2688
2025-05-16 17:28:09.917,31.94,2688
2025-05-16 17:28:10.025,32.05,2688
2025-05-16 17:28:10.126,32.15,2688
2025-05-16 17:28:10.228,32.25,2688
2025-05-16 17:28:10.330,32.35,2688
2025-05-16 17:28:10.432,32.46,2688
2025-05-16 17:28:10.541,32.56,2688
2025-05-16 17:28:10.648,32.67,2688
2025-05-16 17:28:10.750,32.77,2688
2025-05-16 17:28:10.852,32.88,2688
2025-05-16 17:28:10.954,32.98,2688
2025-05-16 17:28:11.062,33.09,2688
2025-05-16 17:28:11.164,33.19,2688
2025-05-16 17:28:11.266,33.29,2688
2025-05-16 17:28:11.368,33.39,2688
2025-05-16 17:28:11.471,33.49,2688
2025-05-16 17:28:11.572,33.60,2688
2025-05-16 17:28:11.674,33.70,2688
2025-05-16 17:28:11.776,33.80,2688
2025-05-16 17:28:11.885,33.91,2688
2025-05-16 17:28:11.993,34.02,2688
2025-05-16 17:28:12.100,34.12,2688
2025-05-16 17:28:12.209,34.23,2688
2025-05-16 17:28:12.316,34.34,2688
2025-05-16 17:28:12.419,34.44,2688
2025-05-16 17:28:12.527,34.55,2688
2025-05-16 17:28:12.634,34.66,2688
2025-05-16 17:28:12.743,34.77,2688
2025-05-16 17:28:12.851,34.87,2688
2025-05-16 17:28:12.959,34.98,2688
2025-05-16 17:28:13.066,35.09,2688
2025-05-16 17:28:13.168,35.19,2688
2025-05-16 17:28:13.271,35.29,2688
2025-05-16 17:28:13.379,35.40,2688
2025-05-16 17:28:13.486,35.51,2688
2025-05-16 17:28:13.588,35.61,2688
2025-05-16 17:28:13.690,35.71,2431
2025-05-16 17:28:13.792,35.82,2688
2025-05-16 17:28:13.894,35.92,2688
2025-05-16 17:28:13.996,36.02,2688
2025-05-16 17:28:14.098,36.12,2688
2025-05-16 17:28:14.200,36.22,2688
2025-05-16 17:28:14.302,36.33,2688
2025-05-16 17:28:14.404,36.43,2688
2025-05-16 17:28:14.506,36.53,2688
2025-05-16 17:28:14.608,36.63,2688
2025-05-16 17:28:14.710,36.73,2688
2025-05-16 17:28:14.812,36.84,2688
2025-05-16 17:28:14.921,36.94,2688
2025-05-16 17:28:15.029,37.05,2688
2025-05-16 17:28:15.137,37.16,2688
2025-05-16 17:28:15.238,37.26,2688
2025-05-16 17:28:15.340,37.36,2688
2025-05-16 17:28:15.442,37.47,2688
2025-05-16 17:28:15.544,37.57,2688
2025-05-16 17:28:15.646,37.67,2688
2025-05-16 17:28:15.754,37.78,2688
2025-05-16 17:28:15.856,37.88,2688
2025-05-16 17:28:15.958,37.98,2431
2025-05-16 17:28:16.060,38.08,2688
2025-05-16 17:28:16.162,38.19,2688
2025-05-16 17:28:16.264,38.29,2688
2025-05-16 17:28:16.372,38.40,2688
2025-05-16 17:28:16.475,38.50,2688
2025-05-16 17:28:16.576,38.60,2431
2025-05-16 17:28:16.678,38.70,2688
2025-05-16 17:28:16.780,38.80,2688
2025-05-16 17:28:16.888,38.91,2688
2025-05-16 17:28:16.990,39.01,2688
2025-05-16 17:28:17.092,39.12,2431
2025-05-16 17:28:17.194,39.22,2688
2025-05-16 17:28:17.303,39.33,2431
2025-05-16 17:28:17.411,39.43,2431
2025-05-16 17:28:17.519,39.54,2431
2025-05-16 17:28:17.626,39.65,2688
2025-05-16 17:28:17.735,39.76,2688
2025-05-16 17:28:17.842,39.87,2431
2025-05-16 17:28:17.944,39.97,2431
2025-05-16 17:28:18.046,40.07,2688
2025-05-16 17:28:18.148,40.17,2431
2025-05-16 17:28:18.250,40.27,2688
2025-05-16 17:28:18.352,40.38,2431
2025-05-16 17:28:18.460,40.48,2688
2025-05-16 17:28:18.562,40.59,2431
2025-05-16 17:28:18.664,40.69,2431
2025-05-16 17:28:18.766,40.79,2431
2025-05-16 17:28:18.868,40.89,2431
2025-05-16 17:28:18.970,40.99,2431
2025-05-16 17:28:19.078,41.10,2688
2025-05-16 17:28:19.180,41.20,2688
2025-05-16 17:28:19.288,41.31,2431
2025-05-16 17:28:19.390,41.41,2688
2025-05-16 17:28:19.492,41.52,2431
2025-05-16 17:28:19.594,41.62,2431
2025-05-16 17:28:19.696,41.72,2431
2025-05-16 17:28:19.798,41.82,2431
2025-05-16 17:28:19.900,41.92,2431
2025-05-16 17:28:20.002,42.03,2431
2025-05-16 17:28:20.104,42.13,2431
2025-05-16 17:28:20.213,42.24,2431
2025-05-16 17:28:20.321,42.34,2431
2025-05-16 17:28:20.422,42.45,2431
2025-05-16 17:28:20.530,42.55,2431
2025-05-16 17:28:20.632,42.66,2431
2025-05-16 17:28:20.735,42.76,2431
2025-05-16 17:28:20.836,42.86,2431
2025-05-16 17:28:20.938,42.96,2431
2025-05-16 17:28:21.040,43.06,2431
2025-05-16 17:28:21.142,43.17,2431
2025-05-16 17:28:21.251,43.27,2431
2025-05-16 17:28:21.359,43.38,2431
2025-05-16 17:28:21.467,43.49,2431
2025-05-16 17:28:21.575,43.60,2431
2025-05-16 17:28:21.683,43.71,2688
2025-05-16 17:28:21.791,43.81,2431
2025-05-16 17:28:21.892,43.92,2431
2025-05-16 17:28:21.994,44.02,2431
2025-05-16 17:28:22.096,44.12,2431
2025-05-16 17:28:22.198,44.22,2431
2025-05-16 17:28:22.300,44.32,2431
2025-05-16 17:28:22.402,44.43,2431
2025-05-16 17:28:22.504,44.53,2431
2025-05-16 17:28:22.606,44.63,2431
2025-05-16 17:28:22.708,44.73,2431
2025-05-16 17:28:22.810,44.83,2431
2025-05-16 17:28:22.912,44.94,2431
2025-05-16 17:28:23.014,45.04,2431
2025-05-16 17:28:23.116,45.14,2431
2025-05-16 17:28:23.218,45.24,2431
2025-05-16 17:28:23.320,45.34,2431
2025-05-16 17:28:23.422,45.45,2431
2025-05-16 17:28:23.524,45.55,2431
2025-05-16 17:28:23.633,45.66,2688
2025-05-16 17:28:23.740,45.76,2431
2025-05-16 17:28:23.848,45.87,2431
2025-05-16 17:28:23.950,45.97,2431
2025-05-16 17:28:24.052,46.08,2431
2025-05-16 17:28:24.154,46.18,2431
2025-05-16 17:28:24.263,46.29,2431
2025-05-16 17:28:24.364,46.39,2431
2025-05-16 17:28:24.466,46.49,2431
2025-05-16 17:28:24.568,46.59,2431
2025-05-16 17:28:24.670,46.69,2431
2025-05-16 17:28:24.772,46.80,2431
2025-05-16 17:28:24.880,46.90,2431
2025-05-16 17:28:24.989,47.01,2431
2025-05-16 17:28:25.096,47.12,2431
2025-05-16 17:28:25.198,47.22,2431
2025-05-16 17:28:25.300,47.32,2431
2025-05-16 17:28:25.402,47.43,2688
2025-05-16 17:28:25.504,47.53,2431
2025-05-16 17:28:25.613,47.64,2431
2025-05-16 17:28:25.721,47.74,2431
2025-05-16 17:28:25.822,47.85,2431
2025-05-16 17:28:25.924,47.95,2431
2025-05-16 17:28:26.026,48.05,2431
2025-05-16 17:28:26.128,48.15,2431
2025-05-16 17:28:26.236,48.26,2431
2025-05-16 17:28:26.338,48.36,2431
2025-05-16 17:28:26.440,48.46,2431
2025-05-16 17:28:26.542,48.57,2431
2025-05-16 17:28:26.644,48.67,2431
2025-05-16 17:28:26.746,48.77,2431
2025-05-16 17:28:26.855,48.88,2431
2025-05-16 17:28:26.956,48.98,2431
2025-05-16 17:28:27.058,49.08,2431
2025-05-16 17:28:27.161,49.18,2431
2025-05-16 17:28:27.269,49.29,2431
2025-05-16 17:28:27.370,49.39,2431
2025-05-16 17:28:27.479,49.50,2431
2025-05-16 17:28:27.586,49.61,2431
2025-05-16 17:28:27.695,49.72,2431
2025-05-16 17:28:27.803,49.83,2431
2025-05-16 17:28:27.911,49.93,2431
2025-05-16 17:28:28.019,50.04,2174
2025-05-16 17:28:28.120,50.14,2431
2025-05-16 17:28:28.222,50.25,2431
2025-05-16 17:28:28.324,50.35,2431
2025-05-16 17:28:28.426,50.45,2431
2025-05-16 17:28:28.528,50.55,2174
2025-05-16 17:28:28.630,50.65,2431
2025-05-16 17:28:28.732,50.76,2431
2025-05-16 17:28:28.834,50.86,2174
2025-05-16 17:28:28.936,50.96,2174
2025-05-16 17:28:29.038,51.06,2431
2025-05-16 17:28:29.140,51.16,2431
2025-05-16 17:28:29.242,51.27,2431
2025-05-16 17:28:29.344,51.37,2174
2025-05-16 17:28:29.446,51.47,2431
2025-05-16 17:28:29.548,51.57,2431
2025-05-16 17:28:29.650,51.67,2431
2025-05-16 17:28:29.752,51.78,2431
2025-05-16 17:28:29.854,51.88,2174
2025-05-16 17:28:29.956,51.98,2431
2025-05-16 17:28:30.058,52.08,2431
2025-05-16 17:28:30.160,52.18,2174
2025-05-16 17:28:30.263,52.29,2431
2025-05-16 17:28:30.364,52.39,2431
2025-05-16 17:28:30.473,52.50,2174
2025-05-16 17:28:30.580,52.60,2431
2025-05-16 17:28:30.682,52.71,2431
2025-05-16 17:28:30.784,52.81,2431
2025-05-16 17:28:30.886,52.91,2431
2025-05-16 17:28:30.988,53.01,2431
2025-05-16 17:28:31.090,53.11,2431
2025-05-16 17:28:31.192,53.22,2431
2025-05-16 17:28:31.301,53.32,2431
2025-05-16 17:28:31.402,53.43,2431
2025-05-16 17:28:31.504,53.53,2174
2025-05-16 17:28:31.606,53.63,2431
2025-05-16 17:28:31.708,53.73,2174
2025-05-16 17:28:31.810,53.83,2431
2025-05-16 17:28:31.918,53.94,2431
2025-05-16 17:28:32.026,54.05,2431
2025-05-16 17:28:32.128,54.15,2174
2025-05-16 17:28:32.230,54.25,2431
2025-05-16 17:28:32.332,54.36,2174
2025-05-16 17:28:32.440,54.46,2431
2025-05-16 17:28:32.542,54.57,2431
2025-05-16 17:28:32.644,54.67,2174
2025-05-16 17:28:32.746,54.77,2431
2025-05-16 17:28:32.854,54.88,2174
2025-05-16 17:28:32.956,54.98,2431
2025-05-16 17:28:33.058,55.08,2174
2025-05-16 17:28:33.160,55.18,2174
2025-05-16 17:28:33.262,55.29,2431
2025-05-16 17:28:33.364,55.39,2174
2025-05-16 17:28:33.466,55.49,2174
2025-05-16 17:28:33.575,55.60,2431
2025-05-16 17:28:33.683,55.71,2174
2025-05-16 17:28:33.790,55.81,2174
2025-05-16 17:28:33.892,55.92,2174
2025-05-16 17:28:33.994,56.02,2174
2025-05-16 17:28:34.102,56.13,2174
2025-05-16 17:28:34.204,56.23,2174
2025-05-16 17:28:34.306,56.33,2174
2025-05-16 17:28:34.408,56.43,2174
2025-05-16 17:28:34.510,56.53,2174
2025-05-16 17:28:34.612,56.64,2174
2025-05-16 17:28:34.721,56.74,2174
2025-05-16 17:28:34.828,56.85,2174
2025-05-16 17:28:34.936,56.96,2174
2025-05-16 17:28:35.038,57.06,2174
2025-05-16 17:28:35.140,57.16,2174
2025-05-16 17:28:35.249,57.27,2174
2025-05-16 17:28:35.356,57.38,2174
2025-05-16 17:28:35.464,57.49,2174
2025-05-16 17:28:35.566,57.59,2174
2025-05-16 17:28:35.668,57.69,2431
2025-05-16 17:28:35.777,57.80,2174
2025-05-16 17:28:35.878,57.90,2431
2025-05-16 17:28:35.987,58.01,2431
2025-05-16 17:28:36.094,58.12,2174
2025-05-16 17:28:36.196,58.22,2174
2025-05-16 17:28:36.298,58.32,2174
2025-05-16 17:28:36.400,58.42,2174
2025-05-16 17:28:36.502,58.53,2174
2025-05-16 17:28:36.604,58.63,2431
2025-05-16 17:28:36.706,58.73,2431
2025-05-16 17:28:36.814,58.84,2174
2025-05-16 17:28:36.916,58.94,2174
2025-05-16 17:28:37.018,59.04,2174
2025-05-16 17:28:37.120,59.14,2431
2025-05-16 17:28:37.222,59.25,2174
2025-05-16 17:28:37.324,59.35,2431
2025-05-16 17:28:37.426,59.45,2174
2025-05-16 17:28:37.528,59.55,2174
2025-05-16 17:28:37.630,59.65,2174
2025-05-16 17:28:37.732,59.76,2174
2025-05-16 17:28:37.834,59.86,2174
2025-05-16 17:28:37.936,59.96,2174
2025-05-16 17:28:38.038,60.06,2174
2025-05-16 17:28:38.147,60.17,2174
2025-05-16 17:28:38.248,60.27,2174
2025-05-16 17:28:38.350,60.37,2174
2025-05-16 17:28:38.452,60.48,2174
2025-05-16 17:28:38.554,60.58,2174
2025-05-16 17:28:38.656,60.68,2174
2025-05-16 17:28:38.758,60.78,2174
2025-05-16 17:28:38.860,60.88,2174
2025-05-16 17:28:38.962,60.99,2174
2025-05-16 17:28:39.064,61.09,2174
2025-05-16 17:28:39.173,61.20,2174
2025-05-16 17:28:39.274,61.30,2174
2025-05-16 17:28:39.376,61.40,2174
2025-05-16 17:28:39.478,61.50,2431
2025-05-16 17:28:39.580,61.60,2174
2025-05-16 17:28:39.682,61.71,2174
2025-05-16 17:28:39.791,61.81,2174
2025-05-16 17:28:39.899,61.92,2174
2025-05-16 17:28:40.006,62.03,2174
2025-05-16 17:28:40.108,62.13,2174
2025-05-16 17:28:40.210,62.23,2174
2025-05-16 17:28:40.312,62.34,2174
2025-05-16 17:28:40.414,62.44,2174
2025-05-16 17:28:40.516,62.54,2174
2025-05-16 17:28:40.618,62.64,2174
2025-05-16 17:28:40.720,62.74,2174
2025-05-16 17:28:40.822,62.85,2174
2025-05-16 17:28:40.924,62.95,2174
2025-05-16 17:28:41.026,63.05,2174
2025-05-16 17:28:41.128,63.15,2174
2025-05-16 17:28:41.236,63.26,2174
2025-05-16 17:28:41.345,63.37,2174
2025-05-16 17:28:41.452,63.48,2174
2025-05-16 17:28:41.554,63.58,2174
2025-05-16 17:28:41.663,63.69,2174
2025-05-16 17:28:41.764,63.79,2174
2025-05-16 17:28:41.866,63.89,1917
2025-05-16 17:28:41.968,63.99,1917
2025-05-16 17:28:42.070,64.09,2174
2025-05-16 17:28:42.178,64.20,2174
2025-05-16 17:28:42.286,64.31,2174
2025-05-16 17:28:42.388,64.41,1917
2025-05-16 17:28:42.490,64.51,2174
2025-05-16 17:28:42.592,64.62,2174
2025-05-16 17:28:42.694,64.72,1917
2025-05-16 17:28:42.796,64.82,2174
2025-05-16 17:28:42.904,64.93,2174
2025-05-16 17:28:43.006,65.03,1917
2025-05-16 17:28:43.108,65.13,1917
2025-05-16 17:28:43.210,65.23,2174
